userId,title,rating,genres
user_178,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_179,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_182,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_185,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_186,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_191,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_193,Toy Story (1995),2.0,Adventure|Animation|Children|Comedy|Fantasy
user_200,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
user_201,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_202,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_206,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_213,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
user_214,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy
user_216,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy
user_217,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_219,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
user_220,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_223,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
user_226,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
user_229,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_232,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
user_233,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy
user_234,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_239,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_240,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_247,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_249,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_252,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy
user_254,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy
user_263,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_264,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_266,Toy Story (1995),2.0,Adventure|Animation|Children|Comedy|Fantasy
user_269,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_270,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_273,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_274,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_275,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_276,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_277,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_279,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy
user_280,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy
user_282,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy
user_283,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy
user_288,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy
user_290,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_291,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_292,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_293,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy
user_298,Toy Story (1995),2.0,Adventure|Animation|Children|Comedy|Fantasy
user_304,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_307,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_314,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy
user_322,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
user_323,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
user_328,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_330,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_332,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_334,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
user_336,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_337,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_339,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_341,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_347,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_350,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_353,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_357,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_359,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_364,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_367,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_372,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy
user_373,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy
user_378,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy
user_380,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_381,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
user_382,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy
user_385,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_389,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_391,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy
user_396,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_399,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_401,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
user_411,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_412,Toy Story (1995),2.0,Adventure|Animation|Children|Comedy|Fantasy
user_414,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_420,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_422,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_432,Toy Story (1995),2.5,Adventure|Animation|Children|Comedy|Fantasy
user_434,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_436,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_438,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy
user_443,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_448,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_451,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_453,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_456,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_460,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy
user_462,Toy Story (1995),1.5,Adventure|Animation|Children|Comedy|Fantasy
user_468,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_469,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_470,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_471,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_474,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_476,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_477,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_480,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy
user_483,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_484,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy
user_488,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy
user_490,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
user_492,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_500,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_504,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_509,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_514,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_517,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_522,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy
user_524,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_525,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_528,Toy Story (1995),2.5,Adventure|Animation|Children|Comedy|Fantasy
user_529,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy
user_533,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_534,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_541,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy
user_544,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy
user_550,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_555,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_559,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_560,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy
user_561,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_562,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy
user_567,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy
user_570,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_572,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_573,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_579,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_580,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy
user_584,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_587,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_590,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_596,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_597,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_599,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy
user_600,Toy Story (1995),2.5,Adventure|Animation|Children|Comedy|Fantasy
user_601,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_603,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_604,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy
user_605,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_606,Toy Story (1995),2.5,Adventure|Animation|Children|Comedy|Fantasy
user_607,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy
user_608,Toy Story (1995),2.5,Adventure|Animation|Children|Comedy|Fantasy
user_609,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy
user_610,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy
user_001,Grumpier Old Men (1995),4.0,Comedy|Romance
user_006,Grumpier Old Men (1995),5.0,Comedy|Romance
user_019,Grumpier Old Men (1995),3.0,Comedy|Romance
user_032,Grumpier Old Men (1995),3.0,Comedy|Romance
user_042,Grumpier Old Men (1995),4.0,Comedy|Romance
user_043,Grumpier Old Men (1995),5.0,Comedy|Romance
user_044,Grumpier Old Men (1995),3.0,Comedy|Romance
user_051,Grumpier Old Men (1995),4.0,Comedy|Romance
user_058,Grumpier Old Men (1995),3.0,Comedy|Romance
user_064,Grumpier Old Men (1995),3.5,Comedy|Romance
user_068,Grumpier Old Men (1995),2.0,Comedy|Romance
user_091,Grumpier Old Men (1995),3.0,Comedy|Romance
user_100,Grumpier Old Men (1995),3.5,Comedy|Romance
user_102,Grumpier Old Men (1995),5.0,Comedy|Romance
user_116,Grumpier Old Men (1995),3.5,Comedy|Romance
user_117,Grumpier Old Men (1995),3.0,Comedy|Romance
user_150,Grumpier Old Men (1995),3.0,Comedy|Romance
user_151,Grumpier Old Men (1995),3.0,Comedy|Romance
user_169,Grumpier Old Men (1995),5.0,Comedy|Romance
user_179,Grumpier Old Men (1995),4.0,Comedy|Romance
user_217,Grumpier Old Men (1995),1.0,Comedy|Romance
user_226,Grumpier Old Men (1995),3.5,Comedy|Romance
user_240,Grumpier Old Men (1995),4.0,Comedy|Romance
user_269,Grumpier Old Men (1995),4.0,Comedy|Romance
user_270,Grumpier Old Men (1995),3.0,Comedy|Romance
user_288,Grumpier Old Men (1995),4.0,Comedy|Romance
user_289,Grumpier Old Men (1995),2.5,Comedy|Romance
user_294,Grumpier Old Men (1995),1.0,Comedy|Romance
user_302,Grumpier Old Men (1995),3.0,Comedy|Romance
user_307,Grumpier Old Men (1995),3.5,Comedy|Romance
user_308,Grumpier Old Men (1995),0.5,Comedy|Romance
user_321,Grumpier Old Men (1995),3.0,Comedy|Romance
user_330,Grumpier Old Men (1995),3.0,Comedy|Romance
user_337,Grumpier Old Men (1995),4.0,Comedy|Romance
user_368,Grumpier Old Men (1995),3.0,Comedy|Romance
user_410,Grumpier Old Men (1995),4.0,Comedy|Romance
user_414,Grumpier Old Men (1995),4.0,Comedy|Romance
user_448,Grumpier Old Men (1995),3.0,Comedy|Romance
user_456,Grumpier Old Men (1995),3.0,Comedy|Romance
user_470,Grumpier Old Men (1995),3.0,Comedy|Romance
user_477,Grumpier Old Men (1995),3.0,Comedy|Romance
user_480,Grumpier Old Men (1995),2.5,Comedy|Romance
user_492,Grumpier Old Men (1995),4.0,Comedy|Romance
user_501,Grumpier Old Men (1995),5.0,Comedy|Romance
user_544,Grumpier Old Men (1995),3.0,Comedy|Romance
user_552,Grumpier Old Men (1995),1.0,Comedy|Romance
user_555,Grumpier Old Men (1995),5.0,Comedy|Romance
user_588,Grumpier Old Men (1995),3.0,Comedy|Romance
user_590,Grumpier Old Men (1995),3.0,Comedy|Romance
user_594,Grumpier Old Men (1995),4.0,Comedy|Romance
user_599,Grumpier Old Men (1995),1.5,Comedy|Romance
user_608,Grumpier Old Men (1995),2.0,Comedy|Romance
user_001,Heat (1995),4.0,Action|Crime|Thriller
user_006,Heat (1995),4.0,Action|Crime|Thriller
user_011,Heat (1995),5.0,Action|Crime|Thriller
user_018,Heat (1995),4.0,Action|Crime|Thriller
user_023,Heat (1995),4.0,Action|Crime|Thriller
user_024,Heat (1995),4.5,Action|Crime|Thriller
user_028,Heat (1995),3.5,Action|Crime|Thriller
user_032,Heat (1995),3.0,Action|Crime|Thriller
user_044,Heat (1995),3.0,Action|Crime|Thriller
user_045,Heat (1995),4.0,Action|Crime|Thriller
user_057,Heat (1995),3.0,Action|Crime|Thriller
user_062,Heat (1995),4.5,Action|Crime|Thriller
user_064,Heat (1995),4.5,Action|Crime|Thriller
user_068,Heat (1995),4.0,Action|Crime|Thriller
user_079,Heat (1995),4.0,Action|Crime|Thriller
user_082,Heat (1995),3.5,Action|Crime|Thriller
user_084,Heat (1995),4.0,Action|Crime|Thriller
user_091,Heat (1995),5.0,Action|Crime|Thriller
user_102,Heat (1995),3.0,Action|Crime|Thriller
user_105,Heat (1995),4.0,Action|Crime|Thriller
user_109,Heat (1995),3.0,Action|Crime|Thriller
user_112,Heat (1995),4.5,Action|Crime|Thriller
user_117,Heat (1995),3.0,Action|Crime|Thriller
user_121,Heat (1995),5.0,Action|Crime|Thriller
user_140,Heat (1995),5.0,Action|Crime|Thriller
user_150,Heat (1995),4.0,Action|Crime|Thriller
user_160,Heat (1995),2.0,Action|Crime|Thriller
user_166,Heat (1995),3.5,Action|Crime|Thriller
user_181,Heat (1995),3.0,Action|Crime|Thriller
user_182,Heat (1995),4.5,Action|Crime|Thriller
user_191,Heat (1995),4.0,Action|Crime|Thriller
user_195,Heat (1995),4.0,Action|Crime|Thriller
user_199,Heat (1995),4.0,Action|Crime|Thriller
user_202,Heat (1995),5.0,Action|Crime|Thriller
user_217,Heat (1995),2.0,Action|Crime|Thriller
user_219,Heat (1995),3.5,Action|Crime|Thriller
user_220,Heat (1995),3.5,Action|Crime|Thriller
user_239,Heat (1995),5.0,Action|Crime|Thriller
user_244,Heat (1995),5.0,Action|Crime|Thriller
user_266,Heat (1995),4.0,Action|Crime|Thriller
user_269,Heat (1995),5.0,Action|Crime|Thriller
user_270,Heat (1995),3.0,Action|Crime|Thriller
user_274,Heat (1995),4.0,Action|Crime|Thriller
user_282,Heat (1995),4.0,Action|Crime|Thriller
user_286,Heat (1995),4.5,Action|Crime|Thriller
user_294,Heat (1995),3.0,Action|Crime|Thriller
user_297,Heat (1995),5.0,Action|Crime|Thriller
user_305,Heat (1995),3.5,Action|Crime|Thriller
user_308,Heat (1995),1.0,Action|Crime|Thriller
user_312,Heat (1995),4.0,Action|Crime|Thriller
user_313,Heat (1995),3.0,Action|Crime|Thriller
user_314,Heat (1995),3.0,Action|Crime|Thriller
user_317,Heat (1995),5.0,Action|Crime|Thriller
user_318,Heat (1995),4.0,Action|Crime|Thriller
user_325,Heat (1995),4.0,Action|Crime|Thriller
user_336,Heat (1995),4.0,Action|Crime|Thriller
user_337,Heat (1995),5.0,Action|Crime|Thriller
user_339,Heat (1995),4.0,Action|Crime|Thriller
user_353,Heat (1995),4.0,Action|Crime|Thriller
user_362,Heat (1995),4.0,Action|Crime|Thriller
user_368,Heat (1995),4.0,Action|Crime|Thriller
user_372,Heat (1995),5.0,Action|Crime|Thriller
user_373,Heat (1995),5.0,Action|Crime|Thriller
user_380,Heat (1995),5.0,Action|Crime|Thriller
user_385,Heat (1995),3.0,Action|Crime|Thriller
user_386,Heat (1995),3.0,Action|Crime|Thriller
user_389,Heat (1995),5.0,Action|Crime|Thriller
user_391,Heat (1995),4.0,Action|Crime|Thriller
user_400,Heat (1995),5.0,Action|Crime|Thriller
user_414,Heat (1995),3.0,Action|Crime|Thriller
user_425,Heat (1995),4.0,Action|Crime|Thriller
user_434,Heat (1995),4.0,Action|Crime|Thriller
user_437,Heat (1995),5.0,Action|Crime|Thriller
user_438,Heat (1995),5.0,Action|Crime|Thriller
user_444,Heat (1995),4.0,Action|Crime|Thriller
user_451,Heat (1995),4.0,Action|Crime|Thriller
user_469,Heat (1995),3.0,Action|Crime|Thriller
user_470,Heat (1995),3.0,Action|Crime|Thriller
user_474,Heat (1995),3.0,Action|Crime|Thriller
user_480,Heat (1995),4.0,Action|Crime|Thriller
user_486,Heat (1995),5.0,Action|Crime|Thriller
user_492,Heat (1995),3.0,Action|Crime|Thriller
user_493,Heat (1995),4.0,Action|Crime|Thriller
user_501,Heat (1995),3.0,Action|Crime|Thriller
user_521,Heat (1995),4.0,Action|Crime|Thriller
user_524,Heat (1995),4.0,Action|Crime|Thriller
user_532,Heat (1995),5.0,Action|Crime|Thriller
user_553,Heat (1995),5.0,Action|Crime|Thriller
user_559,Heat (1995),5.0,Action|Crime|Thriller
user_561,Heat (1995),4.0,Action|Crime|Thriller
user_573,Heat (1995),4.5,Action|Crime|Thriller
user_577,Heat (1995),4.0,Action|Crime|Thriller
user_580,Heat (1995),4.0,Action|Crime|Thriller
user_588,Heat (1995),5.0,Action|Crime|Thriller
user_590,Heat (1995),3.5,Action|Crime|Thriller
user_592,Heat (1995),3.0,Action|Crime|Thriller
user_597,Heat (1995),3.0,Action|Crime|Thriller
user_599,Heat (1995),4.5,Action|Crime|Thriller
user_602,Heat (1995),3.0,Action|Crime|Thriller
user_603,Heat (1995),4.0,Action|Crime|Thriller
user_604,Heat (1995),3.0,Action|Crime|Thriller
user_610,Heat (1995),5.0,Action|Crime|Thriller
user_001,From Dusk Till Dawn (1996),3.0,Action|Comedy|Horror|Thriller
user_018,From Dusk Till Dawn (1996),3.5,Action|Comedy|Horror|Thriller
user_019,From Dusk Till Dawn (1996),2.0,Action|Comedy|Horror|Thriller
user_034,From Dusk Till Dawn (1996),3.5,Action|Comedy|Horror|Thriller
user_045,From Dusk Till Dawn (1996),4.0,Action|Comedy|Horror|Thriller
user_051,From Dusk Till Dawn (1996),5.0,Action|Comedy|Horror|Thriller
user_057,From Dusk Till Dawn (1996),1.0,Action|Comedy|Horror|Thriller
user_064,From Dusk Till Dawn (1996),4.0,Action|Comedy|Horror|Thriller
user_068,From Dusk Till Dawn (1996),4.0,Action|Comedy|Horror|Thriller
user_103,From Dusk Till Dawn (1996),3.5,Action|Comedy|Horror|Thriller
user_122,From Dusk Till Dawn (1996),4.5,Action|Comedy|Horror|Thriller
user_132,From Dusk Till Dawn (1996),2.5,Action|Comedy|Horror|Thriller
user_182,From Dusk Till Dawn (1996),4.5,Action|Comedy|Horror|Thriller
user_187,From Dusk Till Dawn (1996),4.0,Action|Comedy|Horror|Thriller
user_195,From Dusk Till Dawn (1996),4.0,Action|Comedy|Horror|Thriller
user_249,From Dusk Till Dawn (1996),4.0,Action|Comedy|Horror|Thriller
user_274,From Dusk Till Dawn (1996),4.5,Action|Comedy|Horror|Thriller
user_283,From Dusk Till Dawn (1996),3.0,Action|Comedy|Horror|Thriller
user_286,From Dusk Till Dawn (1996),3.0,Action|Comedy|Horror|Thriller
user_294,From Dusk Till Dawn (1996),4.0,Action|Comedy|Horror|Thriller
user_295,From Dusk Till Dawn (1996),5.0,Action|Comedy|Horror|Thriller
user_297,From Dusk Till Dawn (1996),2.0,Action|Comedy|Horror|Thriller
user_305,From Dusk Till Dawn (1996),5.0,Action|Comedy|Horror|Thriller
user_307,From Dusk Till Dawn (1996),3.5,Action|Comedy|Horror|Thriller
user_313,From Dusk Till Dawn (1996),4.0,Action|Comedy|Horror|Thriller
user_336,From Dusk Till Dawn (1996),4.0,Action|Comedy|Horror|Thriller
