user_id,movie_title,rating,genres,movie_id
user_226,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy,45
user_229,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_232,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy,45
user_233,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_234,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_239,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_240,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_247,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_249,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_252,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy,45
user_254,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy,45
user_263,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_264,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_266,Toy Story (1995),2.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_269,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_270,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_273,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_274,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_275,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_276,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_277,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_279,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_280,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy,45
user_282,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy,45
user_283,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_288,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy,45
user_290,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_291,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_292,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_293,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_298,Toy Story (1995),2.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_304,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_307,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_314,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_322,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy,45
user_323,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy,45
user_328,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_330,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_332,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_334,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy,45
user_336,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_337,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_339,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_341,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_347,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_350,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_353,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_357,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_359,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_364,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_367,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_372,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_373,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_378,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy,45
user_380,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_381,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy,45
user_382,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy,45
user_385,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_389,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_391,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_396,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_399,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_401,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy,45
user_411,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_412,Toy Story (1995),2.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_414,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_420,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_422,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_432,Toy Story (1995),2.5,Adventure|Animation|Children|Comedy|Fantasy,45
user_434,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_436,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_438,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy,45
user_443,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_448,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_451,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_453,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_456,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_460,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy,45
user_462,Toy Story (1995),1.5,Adventure|Animation|Children|Comedy|Fantasy,45
user_468,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_469,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_470,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_471,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_474,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_476,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_477,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_480,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_483,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_484,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy,45
user_488,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy,45
user_490,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy,45
user_492,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_500,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_504,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_509,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_514,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_517,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_522,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_524,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_525,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_528,Toy Story (1995),2.5,Adventure|Animation|Children|Comedy|Fantasy,45
user_529,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_533,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_534,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_541,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_544,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_550,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_555,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_559,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_560,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_561,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_562,Toy Story (1995),4.5,Adventure|Animation|Children|Comedy|Fantasy,45
user_567,Toy Story (1995),3.5,Adventure|Animation|Children|Comedy|Fantasy,45
user_570,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_572,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_573,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_579,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_580,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_584,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_587,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_590,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_596,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_597,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_599,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_600,Toy Story (1995),2.5,Adventure|Animation|Children|Comedy|Fantasy,45
user_601,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_603,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_604,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_605,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_606,Toy Story (1995),2.5,Adventure|Animation|Children|Comedy|Fantasy,45
user_607,Toy Story (1995),4.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_608,Toy Story (1995),2.5,Adventure|Animation|Children|Comedy|Fantasy,45
user_609,Toy Story (1995),3.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_610,Toy Story (1995),5.0,Adventure|Animation|Children|Comedy|Fantasy,45
user_001,Grumpier Old Men (1995),4.0,Comedy|Romance,21
user_006,Grumpier Old Men (1995),5.0,Comedy|Romance,21
user_019,Grumpier Old Men (1995),3.0,Comedy|Romance,21
user_032,Grumpier Old Men (1995),3.0,Comedy|Romance,21
user_042,Grumpier Old Men (1995),4.0,Comedy|Romance,21
user_043,Grumpier Old Men (1995),5.0,Comedy|Romance,21
user_044,Grumpier Old Men (1995),3.0,Comedy|Romance,21
user_051,Grumpier Old Men (1995),4.0,Comedy|Romance,21
user_058,Grumpier Old Men (1995),3.0,Comedy|Romance,21
user_064,Grumpier Old Men (1995),3.5,Comedy|Romance,21
user_068,Grumpier Old Men (1995),2.0,Comedy|Romance,21
user_091,Grumpier Old Men (1995),3.0,Comedy|Romance,21
user_100,Grumpier Old Men (1995),3.5,Comedy|Romance,21
user_102,Grumpier Old Men (1995),5.0,Comedy|Romance,21
user_116,Grumpier Old Men (1995),3.5,Comedy|Romance,21
user_117,Grumpier Old Men (1995),3.0,Comedy|Romance,21
user_150,Grumpier Old Men (1995),3.0,Comedy|Romance,21
user_151,Grumpier Old Men (1995),3.0,Comedy|Romance,21
user_169,Grumpier Old Men (1995),5.0,Comedy|Romance,21
user_179,Grumpier Old Men (1995),4.0,Comedy|Romance,21
user_217,Grumpier Old Men (1995),1.0,Comedy|Romance,21
user_226,Grumpier Old Men (1995),3.5,Comedy|Romance,21
user_240,Grumpier Old Men (1995),4.0,Comedy|Romance,21
user_269,Grumpier Old Men (1995),4.0,Comedy|Romance,21
user_270,Grumpier Old Men (1995),3.0,Comedy|Romance,21
user_288,Grumpier Old Men (1995),4.0,Comedy|Romance,21
user_289,Grumpier Old Men (1995),2.5,Comedy|Romance,21
user_294,Grumpier Old Men (1995),1.0,Comedy|Romance,21
user_302,Grumpier Old Men (1995),3.0,Comedy|Romance,21
user_307,Grumpier Old Men (1995),3.5,Comedy|Romance,21
user_308,Grumpier Old Men (1995),0.5,Comedy|Romance,21
user_321,Grumpier Old Men (1995),3.0,Comedy|Romance,21
user_330,Grumpier Old Men (1995),3.0,Comedy|Romance,21
user_337,Grumpier Old Men (1995),4.0,Comedy|Romance,21
user_368,Grumpier Old Men (1995),3.0,Comedy|Romance,21
user_410,Grumpier Old Men (1995),4.0,Comedy|Romance,21
user_414,Grumpier Old Men (1995),4.0,Comedy|Romance,21
user_448,Grumpier Old Men (1995),3.0,Comedy|Romance,21
user_456,Grumpier Old Men (1995),3.0,Comedy|Romance,21
user_470,Grumpier Old Men (1995),3.0,Comedy|Romance,21
user_477,Grumpier Old Men (1995),3.0,Comedy|Romance,21
user_480,Grumpier Old Men (1995),2.5,Comedy|Romance,21
user_492,Grumpier Old Men (1995),4.0,Comedy|Romance,21
user_501,Grumpier Old Men (1995),5.0,Comedy|Romance,21
user_544,Grumpier Old Men (1995),3.0,Comedy|Romance,21
user_552,Grumpier Old Men (1995),1.0,Comedy|Romance,21
user_555,Grumpier Old Men (1995),5.0,Comedy|Romance,21
user_588,Grumpier Old Men (1995),3.0,Comedy|Romance,21
user_590,Grumpier Old Men (1995),3.0,Comedy|Romance,21
user_594,Grumpier Old Men (1995),4.0,Comedy|Romance,21
user_599,Grumpier Old Men (1995),1.5,Comedy|Romance,21
user_608,Grumpier Old Men (1995),2.0,Comedy|Romance,21
user_001,Heat (1995),4.0,Action|Crime|Thriller,22
user_006,Heat (1995),4.0,Action|Crime|Thriller,22
user_011,Heat (1995),5.0,Action|Crime|Thriller,22
user_018,Heat (1995),4.0,Action|Crime|Thriller,22
user_023,Heat (1995),4.0,Action|Crime|Thriller,22
user_024,Heat (1995),4.5,Action|Crime|Thriller,22
user_028,Heat (1995),3.5,Action|Crime|Thriller,22
user_032,Heat (1995),3.0,Action|Crime|Thriller,22
user_044,Heat (1995),3.0,Action|Crime|Thriller,22
user_045,Heat (1995),4.0,Action|Crime|Thriller,22
user_057,Heat (1995),3.0,Action|Crime|Thriller,22
user_062,Heat (1995),4.5,Action|Crime|Thriller,22
user_064,Heat (1995),4.5,Action|Crime|Thriller,22
user_068,Heat (1995),4.0,Action|Crime|Thriller,22
user_079,Heat (1995),4.0,Action|Crime|Thriller,22
user_082,Heat (1995),3.5,Action|Crime|Thriller,22
user_084,Heat (1995),4.0,Action|Crime|Thriller,22
user_091,Heat (1995),5.0,Action|Crime|Thriller,22
user_102,Heat (1995),3.0,Action|Crime|Thriller,22
user_105,Heat (1995),4.0,Action|Crime|Thriller,22
user_109,Heat (1995),3.0,Action|Crime|Thriller,22
user_112,Heat (1995),4.5,Action|Crime|Thriller,22
user_117,Heat (1995),3.0,Action|Crime|Thriller,22
user_121,Heat (1995),5.0,Action|Crime|Thriller,22
user_140,Heat (1995),5.0,Action|Crime|Thriller,22
user_150,Heat (1995),4.0,Action|Crime|Thriller,22
user_160,Heat (1995),2.0,Action|Crime|Thriller,22
user_166,Heat (1995),3.5,Action|Crime|Thriller,22
user_181,Heat (1995),3.0,Action|Crime|Thriller,22
user_182,Heat (1995),4.5,Action|Crime|Thriller,22
user_191,Heat (1995),4.0,Action|Crime|Thriller,22
user_195,Heat (1995),4.0,Action|Crime|Thriller,22
user_199,Heat (1995),4.0,Action|Crime|Thriller,22
user_202,Heat (1995),5.0,Action|Crime|Thriller,22
user_217,Heat (1995),2.0,Action|Crime|Thriller,22
user_219,Heat (1995),3.5,Action|Crime|Thriller,22
user_220,Heat (1995),3.5,Action|Crime|Thriller,22
user_239,Heat (1995),5.0,Action|Crime|Thriller,22
user_244,Heat (1995),5.0,Action|Crime|Thriller,22
user_266,Heat (1995),4.0,Action|Crime|Thriller,22
user_269,Heat (1995),5.0,Action|Crime|Thriller,22
user_270,Heat (1995),3.0,Action|Crime|Thriller,22
user_274,Heat (1995),4.0,Action|Crime|Thriller,22
user_282,Heat (1995),4.0,Action|Crime|Thriller,22
user_286,Heat (1995),4.5,Action|Crime|Thriller,22
user_294,Heat (1995),3.0,Action|Crime|Thriller,22
user_297,Heat (1995),5.0,Action|Crime|Thriller,22
user_305,Heat (1995),3.5,Action|Crime|Thriller,22
user_308,Heat (1995),1.0,Action|Crime|Thriller,22
user_312,Heat (1995),4.0,Action|Crime|Thriller,22
user_313,Heat (1995),3.0,Action|Crime|Thriller,22
user_314,Heat (1995),3.0,Action|Crime|Thriller,22
user_317,Heat (1995),5.0,Action|Crime|Thriller,22
user_318,Heat (1995),4.0,Action|Crime|Thriller,22
user_325,Heat (1995),4.0,Action|Crime|Thriller,22
user_336,Heat (1995),4.0,Action|Crime|Thriller,22
user_337,Heat (1995),5.0,Action|Crime|Thriller,22
user_339,Heat (1995),4.0,Action|Crime|Thriller,22
user_353,Heat (1995),4.0,Action|Crime|Thriller,22
user_362,Heat (1995),4.0,Action|Crime|Thriller,22
user_368,Heat (1995),4.0,Action|Crime|Thriller,22
user_372,Heat (1995),5.0,Action|Crime|Thriller,22
user_373,Heat (1995),5.0,Action|Crime|Thriller,22
user_380,Heat (1995),5.0,Action|Crime|Thriller,22
user_385,Heat (1995),3.0,Action|Crime|Thriller,22
user_386,Heat (1995),3.0,Action|Crime|Thriller,22
user_389,Heat (1995),5.0,Action|Crime|Thriller,22
user_391,Heat (1995),4.0,Action|Crime|Thriller,22
user_400,Heat (1995),5.0,Action|Crime|Thriller,22
user_414,Heat (1995),3.0,Action|Crime|Thriller,22
user_425,Heat (1995),4.0,Action|Crime|Thriller,22
user_434,Heat (1995),4.0,Action|Crime|Thriller,22
user_437,Heat (1995),5.0,Action|Crime|Thriller,22
user_438,Heat (1995),5.0,Action|Crime|Thriller,22
user_444,Heat (1995),4.0,Action|Crime|Thriller,22
user_451,Heat (1995),4.0,Action|Crime|Thriller,22
user_469,Heat (1995),3.0,Action|Crime|Thriller,22
user_470,Heat (1995),3.0,Action|Crime|Thriller,22
user_474,Heat (1995),3.0,Action|Crime|Thriller,22
user_480,Heat (1995),4.0,Action|Crime|Thriller,22
user_486,Heat (1995),5.0,Action|Crime|Thriller,22
user_492,Heat (1995),3.0,Action|Crime|Thriller,22
user_493,Heat (1995),4.0,Action|Crime|Thriller,22
user_501,Heat (1995),3.0,Action|Crime|Thriller,22
user_521,Heat (1995),4.0,Action|Crime|Thriller,22
user_524,Heat (1995),4.0,Action|Crime|Thriller,22
user_532,Heat (1995),5.0,Action|Crime|Thriller,22
user_553,Heat (1995),5.0,Action|Crime|Thriller,22
user_559,Heat (1995),5.0,Action|Crime|Thriller,22
user_561,Heat (1995),4.0,Action|Crime|Thriller,22
user_573,Heat (1995),4.5,Action|Crime|Thriller,22
user_577,Heat (1995),4.0,Action|Crime|Thriller,22
user_580,Heat (1995),4.0,Action|Crime|Thriller,22
user_588,Heat (1995),5.0,Action|Crime|Thriller,22
user_590,Heat (1995),3.5,Action|Crime|Thriller,22
user_592,Heat (1995),3.0,Action|Crime|Thriller,22
user_597,Heat (1995),3.0,Action|Crime|Thriller,22
user_599,Heat (1995),4.5,Action|Crime|Thriller,22
user_602,Heat (1995),3.0,Action|Crime|Thriller,22
user_603,Heat (1995),4.0,Action|Crime|Thriller,22
user_604,Heat (1995),3.0,Action|Crime|Thriller,22
user_610,Heat (1995),5.0,Action|Crime|Thriller,22
user_001,From Dusk Till Dawn (1996),3.0,Action|Comedy|Horror|Thriller,20
user_018,From Dusk Till Dawn (1996),3.5,Action|Comedy|Horror|Thriller,20
user_019,From Dusk Till Dawn (1996),2.0,Action|Comedy|Horror|Thriller,20
user_034,From Dusk Till Dawn (1996),3.5,Action|Comedy|Horror|Thriller,20
user_045,From Dusk Till Dawn (1996),4.0,Action|Comedy|Horror|Thriller,20
user_051,From Dusk Till Dawn (1996),5.0,Action|Comedy|Horror|Thriller,20
user_057,From Dusk Till Dawn (1996),1.0,Action|Comedy|Horror|Thriller,20
